X,Day,Month,Tmax,Tmin,Year,JDay,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
6/9/14,9,6,31.92960165,18.00274725,2014,160,21.08721875,20.22837116,19.50877026,18.88949993,18.34597575,18.71313576,21.04054695,23.28154451,25.37237822,27.25356957,28.87160375,30.18045205,31.14288124,31.73151277,31.92960165,30.59168956,29.25377747,27.91586538,26.70226648,25.48866758,24.27506868,23.37933609,22.4836035,21.5878709
6/10/14,10,6,31.51785714,17.99587912,2014,161,20.69213831,19.94069118,19.31117254,18.76948338,18.29408984,18.69793333,20.95606363,23.13008903,25.15823851,26.98288579,28.55218673,29.82155236,30.75491585,31.32575727,31.51785714,29.8856456,28.25343407,26.62122253,25.51053114,24.39983974,23.28914835,22.62632173,21.96349512,21.3006685
6/11/14,11,6,31.11263736,18.03331044,2014,162,20.63784188,19.91109098,19.30238015,18.77866914,18.31910201,18.72442212,20.90704702,23.00812203,24.96802115,26.73112472,28.24739789,29.47381052,30.37555841,30.92705094,31.11263736,29.4077381,27.70283883,25.99793956,25.01373626,24.02953297,23.04532967,22.41086937,21.77640906,21.14194875
6/12/14,12,6,30.94299451,17.95157967,2014,163,20.50748845,19.79356459,19.19569869,18.68138082,18.23009775,18.64815747,20.81478064,22.90023609,24.84540171,26.59513251,28.099824,29.31681846,30.21161433,30.7588443,30.94299451,29.54967949,28.15636447,26.76304945,26.73981227,26.71657509,26.69333791,24.97196303,23.25058814,21.52921325
6/13/14,13,6,31.69059066,16.99896978,2014,164,19.80783837,19.02264815,18.36518455,17.79964887,17.30345927,17.79737279,20.24614023,22.60294292,24.80102995,26.77814564,28.47829276,29.85331852,30.86427848,31.48253947,31.69059066,30.36320971,29.03582875,27.7084478,26.39846612,25.08848443,23.77850275,22.77376626,21.76902977,20.76429328
6/14/14,14,6,32.34168956,16.8801511,2014,165,19.75955679,18.95401788,18.27960206,17.69953781,17.19063639,17.73023125,20.30602967,22.78488347,25.09664377,27.17589021,28.96378226,30.4097244,31.47279792,32.1229189,32.34168956,31.19322344,30.04475733,28.89629121,27.41781136,25.9393315,24.46085165,23.48383521,22.50681877,21.52980233
6/15/14,15,6,32.28949176,17.86744505,2014,166,20.55278589,19.80099491,19.17165257,18.63040194,18.15558281,18.66924548,21.07070011,23.3815835,25.53655313,27.47467506,29.14114688,30.48884735,31.47966879,32.08559466,32.28949176,30.46577381,28.64205586,26.81833791,25.82337454,24.82841117,23.8334478,23.3208076,22.80816739,22.29552718
6/16/14,16,6,28.8646978,19.49896978,2014,167,21.78288698,21.1432394,20.60780787,20.14734325,19.74340808,20.02227125,21.58144019,23.08174931,24.48079151,25.73902201,26.82087615,27.69577462,28.33898785,28.73233498,28.8646978,27.70157967,26.53846154,25.37534341,24.19665751,23.01797161,21.83928571,21.17154773,20.50380974,19.83607176
6/17/14,17,6,29.07657967,16.39148352,2014,168,19.16833377,18.39016001,17.73883675,17.17874659,16.68744292,17.1078113,19.21857727,21.24949983,23.1432189,24.84624947,26.31049215,27.49459173,28.36510519,28.89744621,29.07657967,27.71394231,26.35130495,24.98866758,23.6459478,22.30322802,20.96050824,20.28288487,19.60526151,18.92763814
6/18/14,18,6,30.60096154,15.52712912,2014,169,18.25001477,17.48656166,16.84761461,16.29820111,15.81628536,16.38383637,18.89135659,21.30390924,23.55338847,25.57629188,27.31551323,28.72195454,29.75591218,30.38819762,30.60096154,29.67261905,28.74427656,27.81593407,26.25549451,24.69505495,23.13461538,22.31005073,21.48548607,20.66092141
6/19/14,19,6,32.95776099,17.54635989,2014,170,19.83635675,19.19390255,18.65627314,18.19401181,17.78856222,18.42894657,20.99173649,23.45732384,25.75614551,27.82334338,29.60059426,31.03775538,32.09427913,32.74035708,32.95776099,31.63827839,30.31879579,28.99931319,27.7654533,26.53159341,25.29773352,24.5292322,23.76073089,22.99222958
6/20/14,20,6,33.80013736,20.00583791,2014,171,22.22372827,21.60156424,21.08090612,20.63323181,20.24057312,20.80073548,23.09396463,25.30011093,27.3569604,29.20650922,30.79659948,32.08239007,33.02762123,33.60563708,33.80013736,32.52678571,31.25343407,29.98008242,28.44700092,26.91391941,25.38083791,24.55728615,23.73373439,22.91018262
6/21/14,21,6,33.30425824,19.15281593,2014,172,22.08663086,21.26334926,20.574425,19.98209562,19.46257478,19.96831037,22.32090972,24.58417169,26.69427162,28.59170404,30.2229607,31.54203957,32.51174216,33.10472248,33.30425824,31.88976648,30.47527473,29.06078297,28.14846612,27.23614927,26.32383242,25.23230175,24.14077108,23.04924041
6/22/14,22,6,34.51167582,19.24965659,2014,173,21.95770975,21.19774675,20.56181243,20.01504611,19.5354897,20.12982274,22.66696053,25.10773896,27.38333141,29.42956921,31.18875113,32.61127052,33.65701418,34.29649344,34.51167582,33.00343407,31.49519231,29.98695055,28.67937271,27.37179487,26.06421703,25.11562486,24.16703269,23.21844052
6/23/14,23,6,34.81662088,19.34718407,2014,174,22.26984835,21.44972161,20.76343388,20.17336919,19.65583324,20.23968758,22.81125628,25.28515013,27.5916109,29.66560152,31.44864003,32.89044865,33.9503715,34.59852105,34.81662088,33.50950092,32.20238095,30.89526099,29.68543956,28.47561813,27.2657967,26.47050443,25.67521215,24.87991988
6/24/14,24,6,33.42822802,21.87740385,2014,175,24.0846276,23.46529439,22.94702736,22.50142261,22.11058817,22.54342305,24.46363268,26.31091617,28.03318194,29.5818637,30.91329006,31.989916,32.78138162,33.2653683,33.42822802,32.32520604,31.22218407,30.11916209,28.70386905,27.28857601,25.87328297,24.82903965,23.78479634,22.74055302
6/25/14,25,6,30.10199176,18.37225275,2014,176,21.6963097,20.76340565,19.98276461,19.31158777,18.72291766,19.04589637,20.99620476,22.87250086,24.62185891,26.1949337,27.54735254,28.64096688,29.44492843,29.93655931,30.10199176,28.79979396,27.49759615,26.19539835,25.15567766,24.11595696,23.07623626,22.20439965,21.33256303,20.46072641
6/26/14,26,6,30.40762363,16.84478022,2014,177,19.58888979,18.81911357,18.17492568,17.62103725,17.13521713,17.61961335,19.87525288,22.04537964,24.06875523,25.88828236,27.45261609,28.71761267,29.64757533,30.21626154,30.40762363,29.37076465,28.33390568,27.2970467,25.97218407,24.64732143,23.32245879,22.35519329,21.38792779,20.42066228
6/27/14,27,6,25.66998626,16.82142857,2014,178,19.45339678,18.71524765,18.0975037,17.56633808,17.10043887,17.32625709,18.79795298,20.21387026,21.5340494,22.72123272,23.74191588,24.56729345,25.17407184,25.54512672,25.66998626,27.41701007,29.16403388,30.91105769,30.91105769,30.91105769,30.91105769,28.48483784,26.05861799,23.63239815
6/28/14,28,6,37.19951923,20.69711538,2014,179,21.2061783,21.06341523,20.9439385,20.84120619,20.75109665,21.6316959,24.37729627,27.01898255,29.48216071,31.6972772,33.60178304,35.14190004,36.27413935,36.9665295,37.19951923,35.81891026,34.43830128,33.05769231,31.32039835,29.5831044,27.84581044,27.09386194,26.34191344,25.58996495
6/29/14,29,6,35.79842033,22.07177198,2014,180,24.83801645,24.06314236,23.41453599,22.85675444,22.36745755,22.84330411,25.12785853,27.32607234,29.37583902,31.21924612,32.80421148,34.08595468,35.02826234,35.60451119,35.79842033,34.1043956,32.41037088,30.71634615,29.13278388,27.54922161,25.96565934,25.24234722,24.51903509,23.79572297
6/30/14,30,6,32.20157967,19.67239011,2014,181,23.07241084,22.12064602,21.32388594,20.63864256,20.03749786,20.36498469,22.45177865,24.45995318,26.33270142,28.0170474,29.4653446,30.63662376,31.4977519,32.0243695,32.20157967,31.21497253,30.22836538,29.24175824,27.68189103,26.12202381,24.56215659,23.63248967,22.70282274,21.77315581
7/1/14,1,7,34.53228022,17.85542582,2014,182,20.84348888,20.0075881,19.30774777,18.7058129,18.17772196,18.7718213,21.55015021,24.22392268,26.71747081,28.960227,30.88872105,32.44837635,33.59505446,34.29630424,34.53228022,33.37969322,32.22710623,31.07451923,29.56650641,28.05849359,26.55048077,25.60794163,24.6654025,23.72286336
7/2/14,2,7,34.74725275,20.31696429,2014,183,22.78032422,22.0918674,21.51538106,21.01948756,20.58439221,21.10345542,23.50836261,25.82290353,27.98153793,29.92314032,31.59273077,32.94303186,33.93580737,34.54294507,34.74725275,33.04899267,31.3507326,29.65247253,28.56570513,27.47893773,26.39217033,25.6963077,25.00044507,24.30458244
7/3/14,3,7,37,21.04223901,2014,184,23.60871981,22.89216497,22.29205173,21.77577336,21.32275205,21.89782719,24.55916329,27.12079929,29.51011321,31.65936831,33.50763347,35.00251053,36.10161986,36.77380179,37,35.5643315,34.128663,32.69299451,31.40594475,30.11889499,28.83184524,27.93034156,27.02883788,26.12733419
7/4/14,4,7,36.1876717,22.63083791,2014,185,25.22583051,24.50194248,23.89560207,23.37391349,22.91610985,23.34214037,25.60511278,27.78364105,29.81587086,31.64410166,33.21642491,34.48819799,35.42331173,35.99521562,36.1876717,34.85983288,33.53199405,32.20415522,30.77936126,29.35456731,27.92977335,26.72931955,25.52886574,24.32841193
7/5/14,5,7,35.37534341,19.55116758,2014,186,23.12795813,22.13092248,21.29568933,20.57700224,19.9462833,20.36902543,23.0121056,25.55682307,27.93085185,30.06671722,31.90371349,33.38962943,34.4822322,35.15046775,35.37534341,34.15533425,32.93532509,31.71531593,30.18269231,28.65006868,27.11744505,26.21093601,25.30442696,24.39791791
7/6/14,6,7,35.19848901,20.82383242,2014,187,23.49140886,22.74894752,22.12682131,21.59140949,21.12146962,21.55466677,23.9572279,26.27063658,28.42906827,30.371108,32.04149789,33.39270943,34.38629582,34.993986,35.19848901,34.0452152,32.89194139,31.73866758,30.27896062,28.81925366,27.3595467,26.66013326,25.96071983,25.26130639
7/7/14,7,7,33.97424451,22.21016484,2014,188,24.56189295,23.90829166,23.36049388,22.88897007,22.47505268,22.79380785,24.76193961,26.65735001,28.42602081,30.01754577,31.38656717,32.49406853,33.30848654,33.80661064,33.97424451,32.70730311,31.44036172,30.17342033,28.73775183,27.30208333,25.86641484,25.08046437,24.2945139,23.50856343
7/8/14,8,7,35.03983516,19.65796703,2014,189,22.72261296,21.871632,21.15830278,20.54423185,20.00514013,20.40492933,22.98043762,25.46113026,27.77621117,29.85961057,31.65187058,33.10184205,34.16814439,34.82034648,35.03983516,33.70421245,32.36858974,31.03296703,29.48637821,27.93978938,26.39320055,25.54437705,24.69555355,23.84673005
7/9/14,9,7,34.90144231,20.18475275,2014,190,22.99790655,22.21781714,21.56376833,21.00063986,20.50621132,20.88356869,23.3497764,25.72553403,27.94294438,29.93863564,31.6555725,33.04468622,34.06627698,34.69114847,34.90144231,33.57486264,32.24828297,30.9217033,29.4095696,27.8974359,26.3853022,25.45120141,24.51710062,23.58299983
7/10/14,10,7,31.89114011,19.63152473,2014,191,22.64889904,21.81353889,21.11296467,20.50966375,19.97988774,20.19787631,22.25439649,24.23583347,26.08546376,27.75033712,29.18279238,30.34182192,31.19424559,31.71566059,31.89114011,30.83791209,29.78468407,28.73145604,27.38141026,26.03136447,24.68131868,24.03112335,23.38092802,22.73073269
7/11/14,11,7,31.90487637,19.74381868,2014,192,22.08053736,21.43464034,20.89282028,20.42614461,20.01628602,20.28949247,22.33158701,24.29947451,26.13672147,27.79064074,29.21380247,30.36539429,31.21239169,31.73050508,31.90487637,30.86881868,29.83276099,28.7967033,27.46611722,26.13553114,24.80494505,23.97077224,23.13659943,22.30242662
7/12/14,12,7,33.09340659,18.83585165,2014,193,21.46825381,20.74154308,20.13180679,19.60655687,19.14520413,19.45960987,21.85583704,24.16533549,26.32177811,28.26323338,29.93394404,31.28592841,32.28035839,32.8886746,33.09340659,31.9481456,30.80288462,29.65762363,28.37293956,27.08825549,25.80357143,25.89524105,25.98691068,26.0785803
7/13/14,13,7,34.03811813,25.44883242,2014,194,26.17024992,25.97165992,25.80495903,25.66130888,25.53510225,25.80939284,27.25495279,28.64852397,29.94999122,31.12189069,32.13048819,32.94675033,33.54718024,33.914494,34.03811813,32.9183837,31.79864927,30.67891484,28.93555403,27.19219322,25.44883242,24.94958369,24.45033497,23.95108625
7/14/14,14,7,35.08447802,20.16517857,2014,195,23.45183753,22.54777015,21.78878434,21.13469118,20.55998717,20.7699054,23.28359895,25.70736003,27.97128687,30.01008732,31.76496186,33.18529946,34.2301372,34.86934167,35.08447802,33.83012821,32.57577839,31.32142857,29.58711081,27.85279304,26.11847527,25.49367938,24.86888349,24.24408759
7/15/14,15,7,34.91071429,20.98592033,2014,196,23.6192917,22.89636746,22.28926074,21.76593562,21.30604742,21.52765532,23.87673539,26.14226968,28.25878076,30.16509816,31.80612632,33.13443691,34.11163961,34.7094917,34.91071429,33.82234432,32.73397436,31.6456044,30.28685897,28.92811355,27.56936813,26.50087999,25.43239184,24.36390369
7/16/14,16,7,35.13461538,20.43166209,2014,197,23.29541555,22.51053415,21.85122228,21.2827881,20.78318695,20.98168309,23.46488922,25.86026278,28.09843884,30.11460447,31.85037571,33.25548818,34.2892527,34.92173356,35.13461538,34.01236264,32.89010989,31.76785714,30.19951923,28.63118132,27.06284341,26.02597386,24.98910431,23.95223476
7/17/14,17,7,35.95741758,19.91243132,2014,198,22.91536521,22.09403936,21.40388429,20.80871539,20.28552188,20.48472012,23.19820261,25.81632378,28.26309643,30.46750644,32.3655739,33.90221003,35.03281608,35.72457774,35.95741758,34.902587,33.84775641,32.79292582,31.0610119,29.32909799,27.59718407,26.71594386,25.83470365,24.95346345
7/18/14,18,7,37.86813187,21.43543956,2014,199,24.07222324,23.35236942,22.74730201,22.22539874,21.76653652,21.99456948,24.77710932,27.46245808,29.97251089,32.2342614,34.18192525,35.75885345,36.91918005,37.62915622,37.86813187,36.54967949,35.23122711,33.91277473,32.59809982,31.28342491,29.96875,29.06217188,28.15559375,27.24901563
7/19/14,19,7,38.91758242,23.92754121,2014,200,26.3424375,25.68476547,25.13174877,24.65460744,24.23501069,24.41083513,26.9525436,29.40606721,31.69987833,33.76710534,35.54748224,36.98910554,38.04994747,38.69908118,38.91758242,37.3176511,35.71771978,34.11778846,32.91105769,31.70432692,30.49759615,29.6394337,28.78127124,27.92310879
7/20/14,20,7,37.18475275,24.27129121,2014,201,27.06494634,26.30568372,25.66703308,25.1158762,24.63110322,24.66299348,26.85577164,28.97302046,30.95286281,32.73743725,34.27458908,35.51939458,36.43547391,36.99605434,37.18475275,35.60943223,34.03411172,32.45879121,30.49713828,28.53548535,26.57383242,25.91107911,25.2483258,24.5855725
7/21/14,21,7,33.39835165,20.17376374,2014,202,23.92281919,22.90602859,22.05047373,21.31194949,20.6622575,20.54376006,22.79337229,24.96619487,26.99853258,28.83080844,30.40931012,31.68776457,32.62869444,33.2045168,33.39835165,32.24278846,31.08722527,29.93166209,28.1614011,26.39114011,24.62087912,23.85573931,23.09059951,22.3254597
7/22/14,22,7,33.62259615,18.48798077,2014,203,21.56031989,20.72902352,20.02928624,19.42510136,18.89348045,18.882684,21.46089297,23.95174155,26.28203235,28.38328619,30.19375444,31.66023363,32.73962895,33.40022064,33.62259615,32.52987637,31.43715659,30.34443681,28.6580815,26.97172619,25.28537088,24.38975887,23.49414687,22.59853487
7/23/14,23,7,35.46462912,18.90178571,2014,204,21.70292286,20.94674449,20.31000511,19.76007011,19.27608653,19.30058181,22.12633607,24.8570901,27.4123889,29.71694679,31.7028655,33.31163471,34.49585584,35.22063865,35.46462912,34.33367674,33.20272436,32.07177198,30.19951923,28.32726648,26.45501374,25.7368174,25.01862107,24.30042474
7/24/14,24,7,38.88049451,21.02506868,2014,205,23.58222841,22.89345146,22.31326216,21.81203933,21.37084014,21.42227856,24.47273618,27.42137997,30.18112992,32.67048439,34.81592711,36.55409825,37.83366564,38.61684071,38.88049451,36.96039377,35.04029304,33.12019231,31.51751374,29.91483516,28.31215659,27.7769052,27.2416538,26.7064024
7/25/14,25,7,38.36263736,23.45776099,2014,206,26.17115101,25.44202938,24.82762474,24.29669844,23.82925595,23.75449156,26.30531255,28.77178833,31.0808588,33.16412637,34.95988197,36.41493299,37.48617891,38.14188803,38.36263736,36.56146978,34.7603022,32.95913462,31.83138736,30.70364011,29.57589286,28.90333621,28.23077957,27.55822292
7/26/14,26,7,36.7709478,24.24072802,2014,207,26.88566628,26.17675168,25.57913376,25.06256205,24.6076565,24.4601752,26.60841305,28.68630315,30.63210604,32.38800685,33.90183316,35.12860521,36.03187237,36.58479618,36.7709478,35.20489927,33.63885073,32.0728022,30.73179945,29.3907967,28.04979396,27.30941655,26.56903914,25.82866174
7/27/14,27,7,35.74004121,21.97802198,2014,208,25.08828433,24.2567089,23.55541434,22.9490545,22.41496441,22.18772337,24.55111892,26.83783998,28.97974338,30.91300143,32.58000393,33.93107494,34.92595314,35.53499159,35.74004121,34.48385989,33.22767857,31.97149725,30.3507326,28.72996795,27.1092033,26.34947572,25.58974813,24.83002055
7/28/14,28,7,36.5728022,21.16037088,2014,209,24.07029297,23.2942504,22.63952773,22.07327123,21.57439479,21.36006494,24.0113395,26.57741061,28.98158676,31.15201491,33.02382794,34.54108338,35.65843531,36.34248965,36.5728022,35.32154304,34.07028388,32.81902473,31.08940018,29.35977564,27.6301511,26.97338209,26.31661309,25.65984408
7/29/14,29,7,35.79842033,22.3956044,2014,210,25.00307508,24.30957332,23.72423916,23.21783883,22.77159115,22.53801718,24.84753771,27.08356129,29.17906083,31.07122153,32.70332386,34.0264438,35.0009194,35.59753969,35.79842033,34.40201465,33.00560897,31.6092033,29.72802198,27.84684066,25.96565934,25.24629433,24.52692931,23.80756429
7/30/14,30,7,34.1301511,19.67239011,2014,211,23.08819928,22.18201811,21.41687176,20.75471503,20.17108339,19.78649384,22.28277266,24.70053138,26.96704164,29.01412471,30.78020242,32.21214947,33.26689153,33.91270093,34.1301511,33.02346612,31.91678114,30.81009615,29.3522207,27.89434524,26.43646978,25.44639045,24.45631112,23.46623179
7/31/14,31,7,34.87637363,19.68131868,2014,212,22.47615246,21.73659092,21.11188434,20.57110766,20.09435661,19.76704549,22.39491894,24.94093268,27.32828019,29.48494149,31.34585572,32.85488395,33.96650271,34.64717733,34.87637363,33.59924451,32.32211538,31.04498626,29.24290293,27.4408196,25.63873626,24.96858549,24.29843472,23.62828395
8/1/14,1,8,35.74175824,20.16380495,2014,213,22.95813318,22.22081738,21.59773019,21.05817992,20.58239221,20.21208918,22.91096025,25.52689568,27.9805159,30.19756036,32.11092858,33.66271107,34.80594194,35.50602047,35.74175824,34.31936813,32.89697802,31.47458791,29.7709478,28.06730769,26.36366758,25.91425911,25.46485063,25.01544216
8/2/14,2,8,37.00583791,22.15006868,2014,214,24.56603368,23.93035352,23.39291992,22.92739036,22.51677532,22.16850887,24.73669502,27.23683995,29.58253228,31.70254726,33.53251259,35.01686304,36.11052765,36.78029827,37.00583791,35.39148352,33.77712912,32.16277473,30.58321886,29.003663,27.42410714,26.46739254,25.51067793,24.55396333
8/3/14,3,8,37.36881868,20.10851648,2014,215,23.59724872,22.6815938,21.90715686,21.23614325,20.64415565,20.11481038,23.0712886,25.98311924,28.71593758,31.18646729,33.31942463,35.04981258,36.3249015,37.10583593,37.36881868,35.8246337,34.28044872,32.73626374,30.94757326,29.15888278,27.37019231,26.88848937,26.40678643,25.9250835
8/4/14,4,8,38.17960165,22.95879121,2014,216,25.44338056,24.79317325,24.24299673,23.76613702,23.34533159,22.96877751,25.53652236,28.11004635,30.52607764,32.71074823,34.59726374,36.12794559,37.25599451,37.94692136,38.17960165,36.66231685,35.14503205,33.62774725,32.05494505,30.48214286,28.90934066,28.3275231,27.74570554,27.16388798
8/5/14,5,8,35.97149725,23.92651099,2014,217,26.58207042,25.88921096,25.30267152,24.79412168,24.34523463,23.94346961,25.93532688,27.97699307,29.89435929,31.62858506,33.12645015,34.34198777,35.23789526,35.78667882,35.97149725,34.31009615,32.64869505,30.98729396,29.87030678,28.7533196,27.63633242,26.69480335,25.75327429,24.81174522
8/6/14,6,8,33.92135989,20.51751374,2014,218,23.87021615,22.99786227,22.2590601,21.61829508,21.05257056,20.54613862,22.72093788,24.99818985,27.13746624,29.07289036,30.74486289,32.10189718,33.1022048,33.71498232,33.92135989,32.69642857,31.47149725,30.24656593,28.83001374,27.41346154,25.99690934,25.18034172,24.3637741,23.54720648
8/7/14,7,8,33.96497253,19.97252747,2014,219,22.73063886,22.01502299,21.40869971,20.88266637,20.41812401,20.00218947,22.23886859,24.62166468,26.86079914,28.88708019,30.63789341,32.05913667,33.1068919,33.74878224,33.96497253,32.87110806,31.77724359,30.68337912,29.23946886,27.79555861,26.35164835,25.50627688,24.6609054,23.81553393
8/8/14,8,8,36.0625,20.38358516,2014,220,22.97016246,22.30098903,21.73376424,21.2414921,20.80665638,20.41724368,22.88461332,25.5608915,28.07662329,30.35379576,32.32179367,33.91958928,35.09763483,35.81939906,36.0625,34.8698489,33.6771978,32.4845467,31.25091575,30.0172848,28.78365385,27.87415044,26.96464704,26.05514364
8/9/14,9,8,37.76304945,22.84306319,2014,221,25.14564024,24.55171244,24.04804038,23.61077706,23.22443311,22.87837675,25.18557995,27.73842697,30.1389243,32.31236459,34.19110684,35.71668151,36.8416102,37.53088329,37.76304945,36.31490385,34.86675824,33.41861264,32.18784341,30.95707418,29.72630495,28.87667711,28.02704927,27.17742143
8/10/14,10,8,39.08138736,23.69059066,2014,222,26.32779359,25.6495019,25.07403455,24.57428149,24.13261601,23.73692995,26.06665652,28.70663665,31.18992565,33.4389496,35.3834526,36.96269146,38.12733328,38.84099648,39.08138736,37.35016026,35.61893315,33.88770604,32.46623168,31.04475733,29.62328297,28.88870185,28.15412074,27.41953962
8/11/14,11,8,38.21050824,23.70913462,2014,223,26.68495851,25.92185478,25.27413837,24.7114543,24.2140452,23.76832849,25.9091871,28.40289675,30.74942425,32.87518871,34.71353177,36.20680782,37.30819164,37.98314673,38.21050824,36.72596154,35.24141484,33.75686813,32.46966575,31.18246337,29.89526099,28.85204405,27.80882711,26.76561017
8/12/14,12,8,37.20398352,22.57657967,2014,224,25.72239323,24.91820272,24.23529028,23.64182483,23.11706556,22.64674194,24.75593289,27.27777549,29.65163148,31.8027745,33.66348894,35.17520155,36.29032524,36.97375713,37.20398352,36.74885531,36.29372711,35.8385989,33.57543498,31.31227106,29.04910714,28.09121412,27.13332111,26.17542809
8/13/14,13,8,37.26923077,22.30151099,2014,225,25.21753507,24.47433146,23.8429208,23.29402721,22.80855456,22.37335338,24.49092684,27.07802177,29.51417934,31.72241624,33.63295155,35.18541174,36.3307386,37.03273943,37.26923077,35.69768773,34.12614469,32.55460165,30.86527015,29.17593864,27.48660714,26.87626164,26.26591613,25.65557063
8/14/14,14,8,36.33997253,22.0779533,2014,226,25.04522512,24.29118819,23.65028857,23.09296328,22.59990896,22.15782297,24.12500566,26.5964469,28.92454881,31.03545663,32.86220566,34.34684561,35.44227895,36.11375505,36.33997253,34.6665522,32.99313187,31.31971154,30.06043956,28.80116758,27.5418956,26.79745577,26.05301594,25.30857611
8/15/14,15,8,35.2967033,21.6823489,2014,227,24.56413628,23.83407756,23.21327041,22.67323266,22.19534658,21.76677152,23.59882333,25.96409654,28.19301005,30.21457947,31.96442369,33.38681526,34.4364551,35.07991523,35.2967033,33.86710165,32.4375,31.00789835,29.70318223,28.39846612,27.09375,26.40029859,25.70684717,25.01339576
8/16/14,16,8,34.08722527,21.67925824,2014,228,24.31994434,23.65300356,23.08560911,22.59186796,22.15483672,21.76282007,23.39117988,25.55245018,27.58988494,29.43834165,31.03871994,32.3398512,33.30013457,33.88886708,34.08722527,32.50549451,30.92376374,29.34203297,28.28411172,27.22619048,26.16826923,25.45145924,24.73464925,24.01783926
8/17/14,17,8,34.00618132,20.56662088,2014,229,23.30102926,22.61259265,22.02663425,21.51656102,21.06495238,20.65977355,22.38199155,24.72918973,26.9427585,28.95163575,30.69133058,32.1059936,33.15020994,33.79045713,34.00618132,32.71382784,31.42147436,30.12912088,28.65041209,27.1717033,25.69299451,25.08839279,24.48379107,23.87918936
8/18/14,18,8,37.27438187,20.70947802,2014,230,23.27458764,22.63067409,22.08237025,21.60491991,21.18208913,20.80265415,22.90231806,25.80251056,28.53858409,31.02237002,33.17382951,34.92363279,36.21539327,37.00748456,37.27438187,35.84409341,34.41380495,32.98351648,31.88965201,30.79578755,29.70192308,28.84469609,27.98746909,27.1302421
8/19/14,19,8,37.59340659,24.03811813,2014,231,26.27301511,25.71379795,25.23738622,24.82239064,24.45476943,24.12480617,25.79342514,28.1729449,30.41868454,32.45798364,34.22486115,35.66215011,36.72334734,37.37411802,37.59340659,35.44207875,33.29075092,31.13942308,29.93830128,28.73717949,27.53605769,27.11377772,26.69149775,26.26921777
8/20/14,20,8,35.21737637,22.87465659,2014,232,25.8469378,25.10543317,24.47344539,23.92274857,23.43479358,22.99673491,24.43484561,26.60758311,28.65902285,30.52250469,32.13747608,33.4514596,34.42175824,35.01684279,35.21737637,33.79235348,32.36733059,30.94230769,29.44700092,27.95169414,26.45638736,25.71077479,24.96516221,24.21954963
8/21/14,21,8,35.62431319,20.33241758,2014,233,23.47393706,22.69269756,22.0265303,21.44584797,20.93118537,20.46905134,22.21961338,24.91878789,27.46831093,29.78499184,31.79323759,33.42751932,34.63451058,35.37482736,35.62431319,34.64400183,33.66369048,32.68337912,30.85576923,29.02815934,27.20054945,26.22978461,25.25901978,24.28825494
8/22/14,22,8,36.52850275,20.3543956,2014,234,23.31749011,22.58285526,21.95614714,21.40967867,20.92521569,20.49011018,22.30374071,25.16604842,27.87072323,30.32915751,32.4608107,34.19584786,35.47742755,36.26356404,36.52850275,35.07738095,33.62625916,32.17513736,30.70592949,29.23672161,27.76751374,26.94526818,26.12302262,25.30077706
8/23/14,23,8,35.7084478,21.74313187,2014,235,24.47853151,23.80250399,23.22552263,22.72223904,22.27594099,21.8750264,23.38415012,25.86223809,28.20481702,30.33482089,32.18217696,33.68611103,34.79714672,35.47873325,35.7084478,33.8680174,32.027587,30.18715659,29.09821429,28.00927198,26.92032967,26.26371061,25.60709155,24.95047249
8/24/14,24,8,34.41895604,21.51339286,2014,236,24.29385343,23.60875387,23.02377116,22.51334062,22.06058997,21.65379677,22.98977938,25.28615081,27.45787362,29.4331955,31.14685307,32.54222816,33.57321846,34.20576069,34.41895604,32.9705815,31.52220696,30.07383242,28.88610348,27.69837454,26.5106456,25.77124378,25.03184196,24.29244013
8/25/14,25,8,35.22561813,20.85199176,2014,237,23.55303831,22.88964564,22.32293044,21.82826582,21.38938049,20.99495999,22.45281414,25.01726034,27.44351488,29.65108103,31.56671755,33.12686864,34.27977259,34.98717905,35.22561813,33.83928571,32.4529533,31.06662088,29.60233516,28.13804945,26.67376374,25.97221457,25.27066541,24.56911625
8/26/14,26,8,37.12534341,21.16414835,2014,238,23.86756709,23.20567925,22.6399894,22.14605066,21.70769325,21.31366404,22.89286475,25.74823942,28.45088544,30.91075784,33.04590025,34.78517539,36.07063523,36.85945166,37.12534341,35.64056777,34.15579212,32.67101648,31.10290751,29.53479853,27.96668956,27.03845586,26.11022216,25.18198847
8/27/14,27,8,37.15418956,21.14388736,2014,239,24.25375477,23.49467764,22.84563499,22.27872776,21.77548359,21.32303659,22.8270242,25.69915962,28.41886391,30.89512822,33.04508986,34.79680514,36.09165677,36.88631541,37.15418956,35.48534799,33.81650641,32.14766484,30.66254579,29.17742674,27.69230769,26.74702255,25.8017374,24.85645226
8/28/14,28,8,36.35096154,20.65453297,2014,240,23.91116712,23.11879732,22.44097399,21.84872364,21.32284163,20.84994093,22.25528573,25.07883289,27.75369351,30.1899736,32.30579711,34.03005756,35.30480773,36.08720709,36.35096154,34.87030678,33.38965201,31.90899725,30.35989011,28.81078297,27.26167582,26.38383594,25.50599606,24.62815618
