,Total
5/12/14 20:59,48264.65
5/12/14 21:59,36522.57
5/12/14 22:59,30566.73
5/12/14 23:59,26548.61
5/13/14 00:59,23990.38
5/13/14 01:59,22737.02
5/13/14 02:59,22516.33
5/13/14 03:59,24446.14
5/13/14 04:59,26939.82
5/13/14 05:59,29239.13
5/13/14 06:59,35493.24
5/13/14 07:59,41793.97
5/13/14 08:59,45575.42
5/13/14 09:59,50486.63
5/13/14 10:59,54975.69
5/13/14 11:59,56372.09
5/13/14 12:59,46882.64
5/13/14 13:59,39266.55
5/13/14 14:59,36417.52
5/13/14 15:59,37442.3
5/13/14 16:59,41368.45
5/13/14 17:59,47031.06
5/13/14 18:59,52413.98
5/13/14 19:59,54019.1
5/13/14 20:59,48252.5
5/13/14 21:59,37349.22
5/13/14 22:59,31194.01
5/13/14 23:59,27358.89
5/14/14 00:59,24655.49
5/14/14 01:59,23765.43
5/14/14 02:59,23348.51
5/14/14 03:59,24993.4
5/14/14 04:59,27798.8
5/14/14 05:59,31268.25
5/14/14 06:59,38415.31
5/14/14 07:59,44974.22
5/14/14 08:59,48585.37
5/14/14 09:59,53615.86
5/14/14 10:59,60206.95
5/14/14 11:59,60573.8
5/14/14 12:59,50369.96
5/14/14 13:59,42555.77
5/14/14 14:59,38772.56
5/14/14 15:59,39525.82
5/14/14 16:59,43664.22
5/14/14 17:59,48864.21
5/14/14 18:59,54576.36
5/14/14 19:59,57756.3
5/14/14 20:59,54429.62
5/14/14 21:59,41949.37
5/14/14 22:59,34846.76
5/14/14 23:59,30421.66
5/15/14 00:59,27137.24
5/15/14 01:59,25213.84
5/15/14 02:59,24661.98
5/15/14 03:59,26389.04
5/15/14 04:59,28852.73
5/15/14 05:59,32184.66
5/15/14 06:59,39719.37
5/15/14 07:59,46348.67
5/15/14 08:59,52632.67
5/15/14 09:59,57996.83
5/15/14 10:59,58229.53
5/15/14 11:59,57585.55
5/15/14 12:59,47568.48
5/15/14 13:59,40584.89
5/15/14 14:59,37344
5/15/14 15:59,38170.05
5/15/14 16:59,41070.91
5/15/14 17:59,45118.12
5/15/14 18:59,50807.83
5/15/14 19:59,55003.1
5/15/14 20:59,52600.34
5/15/14 21:59,42987.3
5/15/14 22:59,36844.75
5/15/14 23:59,32820.62
5/16/14 00:59,28236.46
5/16/14 01:59,24993.05
5/16/14 02:59,24322.21
5/16/14 03:59,25179.19
5/16/14 04:59,26687.42
5/16/14 05:59,27266.62
5/16/14 06:59,30811.49
5/16/14 07:59,38696.73
5/16/14 08:59,46906.8
5/16/14 09:59,55784.02
5/16/14 10:59,64705.46
5/16/14 11:59,68223.87
5/16/14 12:59,57072.76
5/16/14 13:59,43851.05
5/16/14 14:59,38637.34
5/16/14 15:59,38068.9
5/16/14 16:59,39733.88
5/16/14 17:59,42392.37
5/16/14 18:59,45762.17
5/16/14 19:59,49797.76
5/16/14 20:59,51437.75
5/16/14 21:59,42287.16
5/16/14 22:59,36580.42
5/16/14 23:59,32817.56
5/17/14 00:59,29034.05
5/17/14 01:59,25861.48
5/17/14 02:59,25403.94
5/17/14 03:59,25885.31
5/17/14 04:59,27377.51
5/17/14 05:59,29268.5
5/17/14 06:59,34611.14
5/17/14 07:59,41452.47
5/17/14 08:59,47300.51
5/17/14 09:59,52916.08
5/17/14 10:59,58284.72
5/17/14 11:59,61543.91
5/17/14 12:59,54663.54
5/17/14 13:59,47364.02
5/17/14 14:59,45286.13
5/17/14 15:59,47065.92
5/17/14 16:59,48418.54
5/17/14 17:59,51070.74
5/17/14 18:59,56625.96
5/17/14 19:59,59214.55
5/17/14 20:59,55010.81
5/17/14 21:59,45459.71
5/17/14 22:59,39386.45
5/17/14 23:59,35428.62
5/18/14 00:59,31660.65
5/18/14 01:59,28020.9
5/18/14 02:59,28092.97
5/18/14 03:59,29097.83
5/18/14 04:59,31090.31
5/18/14 05:59,33345.5
5/18/14 06:59,41296.89
5/18/14 07:59,47569.26
5/18/14 08:59,51320.55
5/18/14 09:59,56350.15
5/18/14 10:59,61160.73
5/18/14 11:59,62582.46
5/18/14 12:59,54462.55
5/18/14 13:59,49592.78
5/18/14 14:59,48983.74
5/18/14 15:59,50292.77
5/18/14 16:59,51653.08
5/18/14 17:59,54741.51
5/18/14 18:59,59646.78
5/18/14 19:59,62311.36
5/18/14 20:59,58785.34
5/18/14 21:59,50291.05
5/18/14 22:59,45032.41
5/18/14 23:59,41116.29
5/19/14 00:59,36377.9
5/19/14 01:59,33248.82
5/19/14 02:59,31911.3
5/19/14 03:59,32758.09
5/19/14 04:59,35364.97
5/19/14 05:59,38135.34
5/19/14 06:59,45317.6
5/19/14 07:59,51796.19
5/19/14 08:59,53704.36
5/19/14 09:59,55211.15
5/19/14 10:59,59483.42
5/19/14 11:59,59312.14
5/19/14 12:59,52318.28
5/19/14 13:59,46837.47
5/19/14 14:59,45011.37
5/19/14 15:59,44761.46
5/19/14 16:59,44814.54
5/19/14 17:59,50301.59
5/19/14 18:59,56797.96
5/19/14 19:59,59313.09
5/19/14 20:59,56901.01
5/19/14 21:59,46996.03
5/19/14 22:59,40877.34
5/19/14 23:59,36791.01
5/20/14 00:59,29256.69
5/20/14 01:59,29203.03
5/20/14 02:59,27191.47
5/20/14 03:59,26692.1
5/20/14 04:59,27192.76
5/20/14 05:59,28867.83
5/20/14 06:59,35638.29
5/20/14 07:59,41944.56
5/20/14 08:59,40004.65
5/20/14 09:59,39847.33
5/20/14 10:59,42778.6
5/20/14 11:59,44070.08
5/20/14 12:59,37559.22
5/20/14 13:59,32119.05
5/20/14 14:59,31262.56
5/20/14 15:59,31317.83
5/20/14 16:59,36001.89
5/20/14 17:59,47933.69
5/20/14 18:59,52563.29
5/20/14 19:59,55958.36
5/20/14 20:59,51036.74
5/20/14 21:59,41317.45
5/20/14 22:59,37100.61
5/20/14 23:59,34480.41
5/21/14 00:59,33342.65
5/21/14 01:59,32487.19
5/21/14 02:59,31432.04
5/21/14 03:59,30910.99
5/21/14 04:59,30434.64
5/21/14 05:59,30909.72
5/21/14 06:59,36303.4
5/21/14 07:59,40858.03
5/21/14 08:59,42352.28
5/21/14 09:59,44434.06
5/21/14 10:59,47536.87
5/21/14 11:59,49003.83
5/21/14 12:59,43372.51
5/21/14 13:59,38006.31
5/21/14 14:59,37542.89
5/21/14 15:59,39406.64
5/21/14 16:59,42230.36
5/21/14 17:59,46617.86
5/21/14 18:59,52236.14
5/21/14 19:59,54177.11
5/21/14 20:59,50945.01
5/21/14 21:59,41344.99
5/21/14 22:59,36499.9
5/21/14 23:59,34116.92
5/22/14 00:59,32923.92
5/22/14 01:59,31673.54
5/22/14 02:59,29989.21
5/22/14 03:59,29832.98
5/22/14 04:59,29585.71
5/22/14 05:59,29693.58
5/22/14 06:59,34490.38
5/22/14 07:59,39035.76
5/22/14 08:59,40795.83
5/22/14 09:59,43128.6
5/22/14 10:59,47278.75
5/22/14 11:59,48576.97
5/22/14 12:59,42595.54
5/22/14 13:59,36309.43
5/22/14 14:59,35650.96
5/22/14 15:59,37713.56
5/22/14 16:59,40859.98
5/22/14 17:59,45323.49
5/22/14 18:59,49045.98
5/22/14 19:59,53473.57
5/22/14 20:59,49089.39
5/22/14 21:59,39125.31
5/22/14 22:59,34170.98
5/22/14 23:59,32066.86
5/23/14 00:59,30759.35
5/23/14 01:59,30246.86
5/23/14 02:59,28955.41
5/23/14 03:59,28137.8
5/23/14 04:59,27105.29
5/23/14 05:59,26565.46
5/23/14 06:59,28459.43
5/23/14 07:59,33379.14
5/23/14 08:59,40584.78
5/23/14 09:59,47837.81
5/23/14 10:59,55509.48
5/23/14 11:59,57505.85
5/23/14 12:59,48854.4
5/23/14 13:59,37851.66
5/23/14 14:59,34375.83
5/23/14 15:59,35686.35
5/23/14 16:59,38574.56
5/23/14 17:59,41557.49
5/23/14 18:59,44241.68
5/23/14 19:59,47678
5/23/14 20:59,47767.6
5/23/14 21:59,39046.72
5/23/14 22:59,33871.18
5/23/14 23:59,31911.37
5/24/14 00:59,30616.85
5/24/14 01:59,30699.76
5/24/14 02:59,29390.91
5/24/14 03:59,28540.44
5/24/14 04:59,28453.24
5/24/14 05:59,28608.94
5/24/14 06:59,31509.89
5/24/14 07:59,36301.52
5/24/14 08:59,40284.61
5/24/14 09:59,43445.01
5/24/14 10:59,47222.12
5/24/14 11:59,48693.44
5/24/14 12:59,42857.47
5/24/14 13:59,37379.97
5/24/14 14:59,37116.65
5/24/14 15:59,39238.71
5/24/14 16:59,43450.06
5/24/14 17:59,48447.29
5/24/14 18:59,51928.98
5/24/14 19:59,53336.28
5/24/14 20:59,47680.81
5/24/14 21:59,38713.74
5/24/14 22:59,34205.71
5/24/14 23:59,31932.37
5/25/14 00:59,30420.7
5/25/14 01:59,30553.14
5/25/14 02:59,30646.97
5/25/14 03:59,29863.39
5/25/14 04:59,30331.37
5/25/14 05:59,31602.58
5/25/14 06:59,36210.01
5/25/14 07:59,41222.14
5/25/14 08:59,42167.05
5/25/14 09:59,44831.97
5/25/14 10:59,48226.76
5/25/14 11:59,49376.87
5/25/14 12:59,42458.47
5/25/14 13:59,37991.26
5/25/14 14:59,38613.1
5/25/14 15:59,40020.78
5/25/14 16:59,43202.73
5/25/14 17:59,46791.37
5/25/14 18:59,50014.72
5/25/14 19:59,51750.68
5/25/14 20:59,48651.08
5/25/14 21:59,34665.68
5/25/14 22:59,25349.49
5/25/14 23:59,27520.61
5/26/14 00:59,30920.12
5/26/14 01:59,30366.44
5/26/14 02:59,29206.84
5/26/14 03:59,29317.19
5/26/14 04:59,30484.97
5/26/14 05:59,32711.14
5/26/14 06:59,37701.59
5/26/14 07:59,42092.45
5/26/14 08:59,44102.41
5/26/14 09:59,45889.37
5/26/14 10:59,48617.86
5/26/14 11:59,50331.01
5/26/14 12:59,43855.76
5/26/14 13:59,40072.86
5/26/14 14:59,38408.45
5/26/14 15:59,39233.02
5/26/14 16:59,43439.05
5/26/14 17:59,48403.82
5/26/14 18:59,52049.4
5/26/14 19:59,54541.92
5/26/14 20:59,51320.08
5/26/14 21:59,42783.99
5/26/14 22:59,37929.22
5/26/14 23:59,34710.68
5/27/14 00:59,33018.6
5/27/14 01:59,29700.73
5/27/14 02:59,22191.87
5/27/14 03:59,23594.9
5/27/14 04:59,21709.97
5/27/14 05:59,23208.11
5/27/14 06:59,27404.53
5/27/14 07:59,33126.84
5/27/14 08:59,36188.75
5/27/14 09:59,39468.7
5/27/14 10:59,52221.24
5/27/14 11:59,50071.05
5/27/14 12:59,39177.19
5/27/14 13:59,33121.97
5/27/14 14:59,31257.99
5/27/14 15:59,33498.61
5/27/14 16:59,35348.37
5/27/14 17:59,39070.36
5/27/14 18:59,46555.56
5/27/14 19:59,43981.88
5/27/14 20:59,41541.26
5/27/14 21:59,30875.7
5/27/14 22:59,30433.76
5/27/14 23:59,36533.6
5/28/14 00:59,33924.5
5/28/14 01:59,31817.43
5/28/14 02:59,29426.78
5/28/14 03:59,27943.8
5/28/14 04:59,27812.39
5/28/14 05:59,29071.75
5/28/14 06:59,34416.31
5/28/14 07:59,40358.06
5/28/14 08:59,43939.63
5/28/14 09:59,47524.71
5/28/14 10:59,52102.53
5/28/14 11:59,54364.62
5/28/14 12:59,48582.34
5/28/14 13:59,43716.62
5/28/14 14:59,43195.21
5/28/14 15:59,43544.69
5/28/14 16:59,45195.69
5/28/14 17:59,48487.93
5/28/14 18:59,50776.79
5/28/14 19:59,52965.48
5/28/14 20:59,50716.22
5/28/14 21:59,42664.8
5/28/14 22:59,38955.08
5/28/14 23:59,36395.11
5/29/14 00:59,34006.67
5/29/14 01:59,31765.86
5/29/14 02:59,29305.54
5/29/14 03:59,27269.26
5/29/14 04:59,26710.85
5/29/14 05:59,28450.3
5/29/14 06:59,32721.82
5/29/14 07:59,39176.2
5/29/14 08:59,42972.16
5/29/14 09:59,46148.56
5/29/14 10:59,51167.14
5/29/14 11:59,53747.7
5/29/14 12:59,48956.5
5/29/14 13:59,44278.55
5/29/14 14:59,42824.16
5/29/14 15:59,43474.36
5/29/14 16:59,45015.96
5/29/14 17:59,47735.99
5/29/14 18:59,49798.88
5/29/14 19:59,51727.54
5/29/14 20:59,49953.9
5/29/14 21:59,42520.36
5/29/14 22:59,37885.28
5/29/14 23:59,35732.84
5/30/14 00:59,33499.23
5/30/14 01:59,30988.03
5/30/14 02:59,28822.65
5/30/14 03:59,27518.87
5/30/14 04:59,26396.76
5/30/14 05:59,26548.12
5/30/14 06:59,29676.31
5/30/14 07:59,35827.67
5/30/14 08:59,42083.1
5/30/14 09:59,48730.47
5/30/14 10:59,55996.54
5/30/14 11:59,58769.25
5/30/14 12:59,50533.29
5/30/14 13:59,40730.99
5/30/14 14:59,37828.55
5/30/14 15:59,38735.15
5/30/14 16:59,40726.57
5/30/14 17:59,41115.54
5/30/14 18:59,41161.16
5/30/14 19:59,42559.9
5/30/14 20:59,34985.48
5/30/14 21:59,28952.55
5/30/14 22:59,24551.86
5/30/14 23:59,22209.88
5/31/14 00:59,20830.62
5/31/14 01:59,19926.38
5/31/14 02:59,18856.63
5/31/14 03:59,17721.62
5/31/14 04:59,18968.35
5/31/14 05:59,21931.81
5/31/14 06:59,24416.92
5/31/14 07:59,30614.8
5/31/14 08:59,31522.81
5/31/14 09:59,40086.85
5/31/14 10:59,49368.34
5/31/14 11:59,51462.12
5/31/14 12:59,45431.55
5/31/14 13:59,39007.51
5/31/14 14:59,38495.6
5/31/14 15:59,37097.66
5/31/14 16:59,39235.84
5/31/14 17:59,41725.94
5/31/14 18:59,42688.12
5/31/14 19:59,44824.69
5/31/14 20:59,44198.27
5/31/14 21:59,36584.77
5/31/14 22:59,32296.05
5/31/14 23:59,23040.71
6/1/14 00:59,21797.69
6/1/14 01:59,21046.89
6/1/14 02:59,20894.96
6/1/14 03:59,23004.24
6/1/14 04:59,25214.45
6/1/14 05:59,29054.77
6/1/14 06:59,38140.73
6/1/14 07:59,43708.77
6/1/14 08:59,45688.21
6/1/14 09:59,52189.97
6/1/14 10:59,59343.62
6/1/14 11:59,62062.97
6/1/14 12:59,52188.17
6/1/14 13:59,43214.5
6/1/14 14:59,38644.96
6/1/14 15:59,39079.89
6/1/14 16:59,44796.34
6/1/14 17:59,51800.82
6/1/14 18:59,58742.12
6/1/14 19:59,61718.63
6/1/14 20:59,56456.31
6/1/14 21:59,46367.17
6/1/14 22:59,38093.09
6/1/14 23:59,30640.06
6/2/14 00:59,26717.07
6/2/14 01:59,26277.03
6/2/14 02:59,25682.63
6/2/14 03:59,27391.76
6/2/14 04:59,29821.73
6/2/14 05:59,33630.64
6/2/14 06:59,42401.48
6/2/14 07:59,49174.68
6/2/14 08:59,53223.83
6/2/14 09:59,61360.67
6/2/14 10:59,69412.03
6/2/14 11:59,72435.16
6/2/14 12:59,63508.6
6/2/14 13:59,54540.87
6/2/14 14:59,50796.38
6/2/14 15:59,51427.08
6/2/14 16:59,57339.12
6/2/14 17:59,63331.44
6/2/14 18:59,68297.38
6/2/14 19:59,71461.1
6/2/14 20:59,66676.34
6/2/14 21:59,55186.85
6/2/14 22:59,45138.94
6/2/14 23:59,35540.9
6/3/14 00:59,31561.59
6/3/14 01:59,30298.73
6/3/14 02:59,29302.77
6/3/14 03:59,30779.9
6/3/14 04:59,33097.34
6/3/14 05:59,38175.87
6/3/14 06:59,47533.38
6/3/14 07:59,53674.87
6/3/14 08:59,50847.13
6/3/14 09:59,54214.05
6/3/14 10:59,57488.79
6/3/14 11:59,57949.03
6/3/14 12:59,48902.45
6/3/14 13:59,41073.52
6/3/14 14:59,37133.23
6/3/14 15:59,36605.3
6/3/14 16:59,39930.46
6/3/14 17:59,45368.82
6/3/14 18:59,50210.99
6/3/14 19:59,55094.4
6/3/14 20:59,53113.05
6/3/14 21:59,42756.01
6/3/14 22:59,32958.58
6/3/14 23:59,26100.98
6/4/14 00:59,23459.3
6/4/14 01:59,23421.99
6/4/14 02:59,22515.79
6/4/14 03:59,23619.87
6/4/14 04:59,27326.42
6/4/14 05:59,35366.52
6/4/14 06:59,42135.61
6/4/14 07:59,45946.69
6/4/14 08:59,48010.72
6/4/14 09:59,51159.92
6/4/14 10:59,55400.81
6/4/14 11:59,57557.58
6/4/14 12:59,49972.86
6/4/14 13:59,38423.29
6/4/14 14:59,37454.14
6/4/14 15:59,34523.69
6/4/14 16:59,37106.76
6/4/14 17:59,41770.45
6/4/14 18:59,46327.46
6/4/14 19:59,49980.47
6/4/14 20:59,47477.18
6/4/14 21:59,37488.45
6/4/14 22:59,29696.98
6/4/14 23:59,23539.9
6/5/14 00:59,20513.8
6/5/14 01:59,20281.53
6/5/14 02:59,20476.58
6/5/14 03:59,21948.01
6/5/14 04:59,24119.2
6/5/14 05:59,26296.22
6/5/14 06:59,32893.82
6/5/14 07:59,38512.92
6/5/14 08:59,41689.84
6/5/14 09:59,45469.86
6/5/14 10:59,49497.87
6/5/14 11:59,50686.47
6/5/14 12:59,48185.28
6/5/14 13:59,38921.49
6/5/14 14:59,34501
6/5/14 15:59,33554.57
6/5/14 16:59,35372.26
6/5/14 17:59,39377.03
6/5/14 18:59,44716.82
6/5/14 19:59,48771.47
6/5/14 20:59,47057.66
6/5/14 21:59,38002.14
6/5/14 22:59,33367.17
6/5/14 23:59,27867.48
6/6/14 00:59,20747.2
6/6/14 01:59,19632.08
6/6/14 02:59,20148.95
6/6/14 03:59,20596.53
6/6/14 04:59,21161.65
6/6/14 05:59,23197.81
6/6/14 06:59,27056.56
6/6/14 07:59,31749.87
6/6/14 08:59,37086.23
6/6/14 09:59,46059.07
6/6/14 10:59,56027.04
6/6/14 11:59,59019.17
6/6/14 12:59,47014.12
6/6/14 13:59,33107.82
6/6/14 14:59,27888.68
6/6/14 15:59,27496.56
6/6/14 16:59,29846.21
6/6/14 17:59,32134.83
6/6/14 18:59,35885.56
6/6/14 19:59,39620.92
6/6/14 20:59,40940.7
6/6/14 21:59,34009.75
6/6/14 22:59,32131.07
6/6/14 23:59,26891.39
6/7/14 00:59,23288.64
6/7/14 01:59,22759.36
6/7/14 02:59,21916.45
6/7/14 03:59,22803.49
6/7/14 04:59,23629.76
6/7/14 05:59,25754.57
6/7/14 06:59,30892.56
6/7/14 07:59,34124.4
6/7/14 08:59,36316.98
6/7/14 09:59,40660.17
6/7/14 10:59,45965.78
6/7/14 11:59,47814.92
6/7/14 12:59,40515.76
6/7/14 13:59,32638.51
6/7/14 14:59,29085.85
6/7/14 15:59,28650.28
6/7/14 16:59,31526.49
6/7/14 17:59,34575.1
6/7/14 18:59,38671.72
6/7/14 19:59,44129.82
6/7/14 20:59,44792.61
6/7/14 21:59,35899.98
6/7/14 22:59,28926.46
6/7/14 23:59,22686
6/8/14 00:59,19156.43
6/8/14 01:59,19323.26
6/8/14 02:59,19643.43
6/8/14 03:59,20361.05
6/8/14 04:59,20714.63
6/8/14 05:59,24030.38
6/8/14 06:59,30442.41
6/8/14 07:59,36548.11
6/8/14 08:59,36977.51
6/8/14 09:59,41105.38
6/8/14 10:59,45862.98
6/8/14 11:59,46840.15
6/8/14 12:59,38713.42
6/8/14 13:59,30739.61
6/8/14 14:59,27315.9
6/8/14 15:59,28111.19
6/8/14 16:59,31772.09
6/8/14 17:59,35793.12
6/8/14 18:59,44454.22
6/8/14 19:59,47714.37
6/8/14 20:59,47278.24
6/8/14 21:59,38791.51
6/8/14 22:59,31171.85
6/8/14 23:59,24093.02
6/9/14 00:59,20770.7
6/9/14 01:59,20611.53
6/9/14 02:59,21001.52
6/9/14 03:59,22513.56
6/9/14 04:59,23969.29
6/9/14 05:59,27401.98
6/9/14 06:59,32820.91
6/9/14 07:59,35808.14
6/9/14 08:59,37915.14
6/9/14 09:59,40915.24
6/9/14 10:59,45411.46
6/9/14 11:59,47988.23
6/9/14 12:59,39600.74
6/9/14 13:59,32820.22
6/9/14 14:59,29737
6/9/14 15:59,28777.95
6/9/14 16:59,31403.41
6/9/14 17:59,35960.18
6/9/14 18:59,41026.13
6/9/14 19:59,45260.25
6/9/14 20:59,44383.49
6/9/14 21:59,36117.72
6/9/14 22:59,29437.37
6/9/14 23:59,24762.24
6/10/14 00:59,22060.69
6/10/14 01:59,20686.96
6/10/14 02:59,20344.86
6/10/14 03:59,20731.24
6/10/14 04:59,20964.2
6/10/14 05:59,23750.71
6/10/14 06:59,30853.36
6/10/14 07:59,36720.04
6/10/14 08:59,37839.46
6/10/14 09:59,31984.51
6/10/14 10:59,46197.75
6/10/14 11:59,48057.03
6/10/14 12:59,39981.83
6/10/14 13:59,32920.53
6/10/14 14:59,29833.79
6/10/14 15:59,29913.12
6/10/14 16:59,33234.55
6/10/14 17:59,37156.22
6/10/14 18:59,41883.54
6/10/14 19:59,46235.33
6/10/14 20:59,45099.65
6/10/14 21:59,35970.24
6/10/14 22:59,29227.33
6/10/14 23:59,23745.74
6/11/14 00:59,21620.11
6/11/14 01:59,20327.92
6/11/14 02:59,20511.5
6/11/14 03:59,22206.73
6/11/14 04:59,22172.86
6/11/14 05:59,24092.73
6/11/14 06:59,30454.59
6/11/14 07:59,35934.9
6/11/14 08:59,37250.64
6/11/14 09:59,40630.28
6/11/14 10:59,46158.46
6/11/14 11:59,48082.37
6/11/14 12:59,40765.41
6/11/14 13:59,37511.73
6/11/14 14:59,30522.6
6/11/14 15:59,30618.1
6/11/14 16:59,33825.52
6/11/14 17:59,38083.75
6/11/14 18:59,44084.72
6/11/14 19:59,46865.26
6/11/14 20:59,45800.52
6/11/14 21:59,36361.57
6/11/14 22:59,29115.27
6/11/14 23:59,24027.56
6/12/14 00:59,21347.97
6/12/14 01:59,20717.99
6/12/14 02:59,21052.57
6/12/14 03:59,22410.27
6/12/14 04:59,21949.04
6/12/14 05:59,23546.3
6/12/14 06:59,29141.38
6/12/14 07:59,34784.37
6/12/14 08:59,40629.81
6/12/14 09:59,44122.76
6/12/14 10:59,43694.04
6/12/14 11:59,44986.29
6/12/14 12:59,38694.41
6/12/14 13:59,33782.22
6/12/14 14:59,32253.95
6/12/14 15:59,31886.41
6/12/14 16:59,33129.62
6/12/14 17:59,34954.8
6/12/14 18:59,38701.31
6/12/14 19:59,43963.41
6/12/14 20:59,45387.76
6/12/14 21:59,38147.89
6/12/14 22:59,32040.17
6/12/14 23:59,27411.17
6/13/14 00:59,21557.7
6/13/14 01:59,20206.31
6/13/14 02:59,19535.45
6/13/14 03:59,25067.6
6/13/14 04:59,25087.51
6/13/14 05:59,24839.16
6/13/14 06:59,27597.31
6/13/14 07:59,31760.28
6/13/14 08:59,34012.44
6/13/14 09:59,40706.11
6/13/14 10:59,49818.91
6/13/14 11:59,52620.73
6/13/14 12:59,43743.86
6/13/14 13:59,31721.32
6/13/14 14:59,27209.07
6/13/14 15:59,28055.45
6/13/14 16:59,31165.81
6/13/14 17:59,32926.32
6/13/14 18:59,32080.73
6/13/14 19:59,37378.35
6/13/14 20:59,40001.72
6/13/14 21:59,33675.21
6/13/14 22:59,27242.17
6/13/14 23:59,21815.64
6/14/14 00:59,19582.27
6/14/14 01:59,19704.93
6/14/14 02:59,19508.54
6/14/14 03:59,20565.96
6/14/14 04:59,20184.55
6/14/14 05:59,21609.99
6/14/14 06:59,26579.42
6/14/14 07:59,31312.49
6/14/14 08:59,33843.67
6/14/14 09:59,37424.58
6/14/14 10:59,42225.11
6/14/14 11:59,44862.19
6/14/14 12:59,38775.92
6/14/14 13:59,31061.6
6/14/14 14:59,27032.96
6/14/14 15:59,27089.51
6/14/14 16:59,29171.49
6/14/14 17:59,30803.2
6/14/14 18:59,34381.83
6/14/14 19:59,39808.32
6/14/14 20:59,41728.41
6/14/14 21:59,34915.21
6/14/14 22:59,27666.65
6/14/14 23:59,26730.28
6/15/14 00:59,24440.25
6/15/14 01:59,22779.85
6/15/14 02:59,21746.25
6/15/14 03:59,22114.99
6/15/14 04:59,21996.18
6/15/14 05:59,24442.36
6/15/14 06:59,31389.21
6/15/14 07:59,37412.75
6/15/14 08:59,37937.89
6/15/14 09:59,40357.88
6/15/14 10:59,43424.95
6/15/14 11:59,44597.41
6/15/14 12:59,38145.81
6/15/14 13:59,33446.7
6/15/14 14:59,30182.64
6/15/14 15:59,29056.03
6/15/14 16:59,31830.36
6/15/14 17:59,35914.64
6/15/14 18:59,40864.82
6/15/14 19:59,46859
6/15/14 20:59,44889.53
6/15/14 21:59,37717.44
6/15/14 22:59,31403.09
6/15/14 23:59,24752.87
6/16/14 00:59,24574.66
6/16/14 01:59,24903.64
6/16/14 02:59,19814.63
6/16/14 03:59,20120.25
6/16/14 04:59,19701.45
6/16/14 05:59,25457.35
6/16/14 06:59,30354.19
6/16/14 07:59,33968.1
6/16/14 08:59,34463.42
6/16/14 09:59,40676.3
6/16/14 10:59,45932.84
6/16/14 11:59,48729.21
6/16/14 12:59,38074.17
6/16/14 13:59,31867.03
6/16/14 14:59,29948.97
6/16/14 15:59,34183.92
6/16/14 16:59,36112.35
6/16/14 17:59,37948.24
6/16/14 18:59,40411.24
6/16/14 19:59,43820.71
6/16/14 20:59,42874.53
6/16/14 21:59,31834.3
6/16/14 22:59,27817.56
6/16/14 23:59,25371.48
6/17/14 00:59,23038.95
6/17/14 01:59,22718.75
6/17/14 02:59,23463.02
6/17/14 03:59,24067.05
6/17/14 04:59,24782.67
6/17/14 05:59,23489.49
6/17/14 06:59,28293.3
6/17/14 07:59,34287.35
6/17/14 08:59,39398.93
6/17/14 09:59,42589.46
6/17/14 10:59,45749.35
6/17/14 11:59,48419.77
6/17/14 12:59,42229.64
6/17/14 13:59,34695.3
6/17/14 14:59,32383.45
6/17/14 15:59,31661.94
6/17/14 16:59,33292.41
6/17/14 17:59,38036.84
6/17/14 18:59,40401
6/17/14 19:59,43236.89
6/17/14 20:59,42559.1
6/17/14 21:59,33692.91
6/17/14 22:59,30167.91
6/17/14 23:59,28198.87
6/18/14 00:59,22794.02
6/18/14 01:59,21820.84
6/18/14 02:59,20732.67
6/18/14 03:59,21548.82
6/18/14 04:59,22547.82
6/18/14 05:59,23935.86
6/18/14 06:59,28620.73
6/18/14 07:59,34100.97
6/18/14 08:59,37861.55
6/18/14 09:59,41850.2
6/18/14 10:59,45918.89
6/18/14 11:59,47951.25
6/18/14 12:59,41711.74
6/18/14 13:59,35467.62
6/18/14 14:59,31898.12
6/18/14 15:59,30470.52
6/18/14 16:59,32263.82
6/18/14 17:59,35590.45
6/18/14 18:59,39061.44
6/18/14 19:59,42867.77
6/18/14 20:59,46724.13
6/18/14 21:59,36061.2
6/18/14 22:59,29650.99
6/18/14 23:59,25732.97
6/19/14 00:59,23014.56
6/19/14 01:59,21733.77
6/19/14 02:59,20949.09
6/19/14 03:59,21048.77
6/19/14 04:59,22042.71
6/19/14 05:59,24272.39
6/19/14 06:59,30591.84
6/19/14 07:59,37255.59
6/19/14 08:59,40246.88
6/19/14 09:59,44918.62
6/19/14 10:59,48127.13
6/19/14 11:59,47248.46
6/19/14 12:59,42824.16
6/19/14 13:59,36178.37
6/19/14 14:59,33118.6
6/19/14 15:59,32521.09
6/19/14 16:59,34204.71
6/19/14 17:59,37286.08
6/19/14 18:59,42373.03
6/19/14 19:59,46730.3
6/19/14 20:59,44210.55
6/19/14 21:59,35306.73
6/19/14 22:59,29193.16
6/19/14 23:59,21037.61
6/20/14 00:59,20342.03
6/20/14 01:59,20193.62
6/20/14 02:59,20124.13
6/20/14 03:59,20302.02
6/20/14 04:59,20819.97
6/20/14 05:59,21822.03
6/20/14 06:59,25248.05
6/20/14 07:59,35198.75
6/20/14 08:59,41723.15
6/20/14 09:59,46274.39
6/20/14 10:59,52852.48
6/20/14 11:59,53742.62
6/20/14 12:59,44191.96
6/20/14 13:59,32217.1
6/20/14 14:59,28931.32
6/20/14 15:59,28385.13
6/20/14 16:59,27237.05
6/20/14 17:59,29185.2
