X,Tmax,Tmin,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
6/18/14,32.28571429,16.28571429,18.86153312,18.1397623,17.53563779,17.01612914,16.56041918,17.18770125,19.8502673,22.41214669,24.80097496,26.94927573,28.79636671,30.2900738,31.38820479,32.05974117,32.28571429,31.23809524,30.19047619,29.14285714,27.42857143,25.71428571,24,23.2147987,22.42959741,21.64439611
6/19/14,34.71428571,18.42857143,20.85919482,20.17786588,19.60762475,19.11727422,18.68715521,19.35149984,22.06097311,24.66788344,27.09862319,29.28455905,31.16396985,32.68378934,33.80110456,34.48436746,34.71428571,33.42857143,32.14285714,30.85714286,29.61904762,28.38095238,27.14285714,26.19533795,25.24781877,24.30029958
6/20/14,36.42857143,21,23.35278039,22.6930953,22.14099326,21.66625548,21.24984128,21.87777871,24.44419554,26.91339203,29.21566942,31.28604063,33.06606467,34.50549627,35.56370415,36.21081796,36.42857143,34.38095238,32.33333333,30.28571429,28.71428571,27.14285714,25.57142857,24.87940494,24.18738131,23.49535767
6/21/14,32.57142857,19.28571429,22.80333404,21.81687035,20.99130552,20.28143918,19.65879276,20.04353287,22.25324476,24.37920754,26.36142265,28.14394838,29.6764786,30.91576252,31.82682528,32.38395504,32.57142857,30.9047619,29.23809524,27.57142857,26.76190476,25.95238095,25.14285714,24.22274947,23.30264179,22.38253412
6/22/14,34.71428571,18.71428571,21.46242644,20.69168475,20.04666538,19.49204769,19.00557854,19.62807896,22.28908519,24.84921364,27.2362197,29.38274411,31.22821379,32.72055117,33.81764377,34.48853259,34.71428571,32.52380952,30.33333333,28.14285714,27.04761905,25.95238095,24.85714286,24.04615426,23.23516567,22.42417707
6/23/14,33.71428571,18.42857143,21.61318848,20.72003633,19.97257346,19.32986978,18.76613801,19.30152213,21.84373981,24.28958396,26.57003469,28.62073937,30.38382863,31.80954939,32.85766889,33.49860996,33.71428571,32.33333333,30.95238095,29.57142857,28.0952381,26.61904762,25.14285714,24.27757998,23.41230282,22.54702565
6/24/14,31.57142857,18.85714286,21.68174849,20.88963924,20.2267271,19.65671779,19.15674392,19.5822468,21.69693322,23.73147457,25.62845169,27.33432775,28.80095921,29.98695454,30.85884239,31.39201617,31.57142857,31.28571429,31,30.71428571,28.9047619,27.0952381,25.28571429,23.97346384,22.66121339,21.34896295
6/25/14,28.57142857,17,20.0367125,19.18527907,18.47269724,17.85996582,17.3225102,17.6581515,19.58298824,21.43491268,23.1616489,24.71445477,26.04949786,27.12909274,27.9227647,28.40811007,28.57142857,27.80952381,27.04761905,26.28571429,25.23809524,24.19047619,23.14285714,22.09300112,21.0431451,19.99328907
6/26/14,31,16.57142857,18.94343305,18.27855329,17.72207693,17.24356125,16.82382238,17.38879195,19.78933232,22.09901067,24.25261001,26.18932045,27.85445626,29.20099999,30.19093011,30.79629455,31,30.14285714,29.28571429,28.42857143,27.0952381,25.76190476,24.42857143,23.40851932,22.38846722,21.36841511
6/27/14,27.14285714,18,20.348363,19.69035013,19.13958816,18.66596598,18.25050612,18.51516121,20.03666185,21.50063147,22.86571631,24.09335586,25.14887212,26.00244918,26.62997547,27.0137248,27.14285714,29.19047619,31.23809524,33.28571429,33.28571429,33.28571429,33.28571429,30.6208615,27.95600872,25.29115593
6/28/14,38.71428571,22.14285714,22.62630315,22.49090278,22.37756317,22.28009272,22.19458852,23.07032531,25.82887201,28.48324534,30.95842797,33.18446683,35.09845008,36.64628514,37.78422741,38.48011663,38.71428571,36.95238095,35.19047619,33.42857143,31.80952381,30.19047619,28.57142857,27.81512775,27.05882693,26.3025261
6/29/14,35.71428571,22.42857143,25.54622528,24.67352753,23.94295332,23.3146298,22.76341776,23.16613619,25.37852277,27.5074887,29.49282971,31.27840301,32.81371502,34.05534917,34.96819372,35.52643467,35.71428571,34.23809524,32.76190476,31.28571429,29.80952381,28.33333333,26.85714286,26.12160866,25.38607447,24.65054028
6/30/14,34,20.85714286,23.91500608,23.05958532,22.34340047,21.7274067,21.18698106,21.57985801,23.76936826,25.87646753,27.8415285,29.60894332,31.12869718,32.35778364,33.26142165,33.81403982,34,33.0952381,32.19047619,31.28571429,29.76190476,28.23809524,26.71428571,25.91034889,25.10641207,24.30247525
7/1/14,36.28571429,21,23.49853843,22.80008809,22.21525502,21.71219504,21.27082078,21.83137372,24.37907918,26.8310868,29.11795404,31.17491527,32.94371592,34.37426236,35.42604052,36.06926334,36.28571429,35.14285714,34,32.85714286,31.14285714,29.42857143,27.71428571,26.79969993,25.88511415,24.97052837
7/2/14,34.71428571,21.14285714,24.05594259,23.24226408,22.56085737,21.97467155,21.46032778,21.87184928,24.13503563,26.31340618,28.34521321,30.17286345,31.74455064,33.01572399,33.95035103,34.52193899,34.71428571,32.14285714,29.57142857,27,26.14285714,25.28571429,24.42857143,23.91843165,23.40829187,22.89815208
7/3/14,34.85714286,19.14285714,22.3880123,21.48238818,20.72387217,20.0712842,19.49863132,19.97521819,22.59729506,25.12135668,27.47578602,29.59377917,31.41524077,32.88848919,33.97172288,34.63420648,34.85714286,32.95238095,31.04761905,29.14285714,28.14285714,27.14285714,26.14285714,25.3501436,24.55743006,23.76471652
7/4/14,35.28571429,20.28571429,22.97200297,22.22307282,21.59569778,21.05587495,20.58213383,21.06794995,23.57245877,25.98360981,28.23291592,30.25648706,31.99684504,33.40455616,34.43963532,35.07268178,35.28571429,33.71428571,32.14285714,30.57142857,29.30952381,28.04761905,26.78571429,25.88618246,24.98665063,24.0871188
7/5/14,35.71428571,20.28571429,23.18758697,22.37940938,21.7022861,21.11958523,20.60816707,21.07654496,23.65441954,26.13649603,28.45218999,30.53564851,32.3276229,33.77715361,34.84301938,35.4949095,35.71428571,34.47619048,33.23809524,32,30.47619048,28.95238095,27.42857143,26.48770833,25.54684522,24.60598212
7/6/14,35.28571429,20.85714286,23.66511902,22.88398434,22.22939697,21.66601412,21.17150092,21.58282005,23.99543546,26.31869213,28.48643841,30.43695057,32.11469038,33.4718864,34.46989427,35.08029704,35.28571429,35.04761905,34.80952381,34.57142857,32.14285714,29.71428571,27.28571429,26.4010419,25.51636952,24.63169714
7/7/14,34.42857143,21,23.74702475,22.98377985,22.34405675,21.79338831,21.3099831,21.66149624,23.90872295,26.07301504,28.09266342,29.9100831,31.47345512,32.73820404,33.66826884,34.23713118,34.42857143,33.47619048,32.52380952,31.57142857,29.80952381,28.04761905,26.28571429,25.36687907,24.44804385,23.52920863
7/8/14,35.42857143,19.57142857,22.61037341,21.76711948,21.06018616,20.45157102,19.91723579,20.33504269,22.99097868,25.54927372,27.93687893,30.08561926,31.93414013,33.42965936,34.52947428,35.20218107,35.42857143,34.14285714,32.85714286,31.57142857,30.14285714,28.71428571,27.28571429,26.51902234,25.7523304,24.98563846
7/9/14,35.71428571,21.85714286,24.21894652,23.56449185,23.01571345,22.54318126,22.1282699,22.50817305,24.83125683,27.06928767,29.15826292,31.03844262,32.65605786,33.9648485,34.92738608,35.51614421,35.71428571,34.0952381,32.47619048,30.85714286,29.57142857,28.28571429,27,26.06332441,25.12664882,24.18997324
7/10/14,33,20,23.25329765,22.35312366,21.59812437,20.94791256,20.37691457,20.5945963,22.77609819,24.8780805,26.84033326,28.60664898,30.12643265,31.35615103,32.2605796,32.81381159,33,31.85714286,30.71428571,29.57142857,28.33333333,27.0952381,25.85714286,25.29326337,24.72938388,24.16550439
7/11/14,33.42857143,21.57142857,23.6016249,23.0407385,22.57019172,22.16488035,21.80889908,22.09819874,24.08995191,26.00943957,27.80158472,29.41496425,30.8032845,31.92670955,32.75300429,33.25845936,33.42857143,32.0952381,30.76190476,29.42857143,28.14285714,26.85714286,25.57142857,24.82350329,24.07557801,23.32765273
7/12/14,34.85714286,19.71428571,22.57972745,21.78935698,21.12611587,20.55471784,20.05279319,20.36613973,22.91254935,25.36702355,27.65900747,29.72261709,31.49853308,32.93570601,33.99282375,34.63949901,34.85714286,33.57142857,32.28571429,31,29.76190476,28.52380952,27.28571429,27.33653862,27.38736295,27.43818728
7/13/14,35.57142857,26.71428571,27.48901161,27.27567852,27.09661106,26.94231002,26.80674965,27.08274846,28.57382658,30.01135032,31.35391931,32.56286785,33.60337849,34.44548475,35.06493415,35.44388667,35.57142857,34.38095238,33.19047619,32,30.23809524,28.47619048,26.71428571,26.17798134,25.64167697,25.10537259
7/14/14,36.85714286,21.14285714,24.56906822,23.62725498,22.83649312,22.15496114,21.55611268,21.77281454,24.42136709,26.97531268,29.36095291,31.50944609,33.35879381,34.85563003,35.95676099,36.63041171,36.85714286,35.80952381,34.76190476,33.71428571,31.66666667,29.61904762,27.57142857,26.77360324,25.97577791,25.17795259
7/15/14,37.57142857,21.42857143,24.38012726,23.57026251,22.8900878,22.30374349,21.78845225,22.05024052,24.77433396,27.40168097,29.85630888,32.06723941,33.97054104,35.51117769,36.64460016,37.33803425,37.57142857,36.38095238,35.19047619,34,32.71428571,31.42857143,30.14285714,29.11611783,28.08937851,27.0626392
7/16/14,37.57142857,23.57142857,26.03589988,25.36095682,24.79392604,24.30501049,23.87527054,24.08758479,26.45305384,28.73501911,30.86735376,32.78826696,34.44209446,35.78091162,36.76592217,37.36858245,37.57142857,36.28571429,35,33.71428571,32.33333333,30.95238095,29.57142857,28.55024699,27.52906541,26.50788383
7/17/14,38.57142857,22.42857143,25.48670225,24.65080449,23.94833335,23.34249908,22.80990055,22.99619525,25.72729017,28.36258241,30.82553682,33.0446233,34.95539429,36.50235645,37.64058229,38.33701502,38.57142857,37.42857143,36.28571429,35.14285714,33.57142857,32,30.42857143,29.5807021,28.73283277,27.88496345
7/18/14,41.42857143,24.57142857,27.03709412,26.36449286,25.79907052,25.31131802,24.88245141,25.13435708,27.99014893,30.74642459,33.32295109,35.64472782,37.64416973,39.26307468,40.45431764,41.1832225,41.42857143,40.14285714,38.85714286,37.57142857,36.38095238,35.19047619,34,32.95360772,31.90721545,30.86082317
7/19/14,40.85714286,27.42857143,29.81443089,29.1649472,28.61877762,28.14752021,27.73308199,27.85242786,30.13055071,32.32983409,34.38610641,36.2393689,37.83554631,39.12806471,40.07921047,40.66123066,40.85714286,39.19047619,37.52380952,35.85714286,34.57142857,33.28571429,32,31.01050587,30.02101175,29.03151762
7/20/14,36.14285714,24.57142857,28.0420235,27.09926269,26.30619805,25.62174091,25.01969597,24.91478282,26.88066326,28.77899856,30.55426237,32.1545282,33.53298824,34.64932253,35.47087826,35.97362491,36.14285714,34.71428571,33.28571429,31.85714286,30.23809524,28.61904762,27,26.1833139,25.3666278,24.5499417
7/21/14,35,20.14285714,23.73325561,22.76008365,21.94115106,21.23418993,20.61223149,20.55471837,23.08253621,25.52415097,27.8079648,29.86700719,31.64089884,33.07762218,34.13504678,34.78216475,35,33.80952381,32.61904762,31.42857143,29.52380952,27.61904762,25.71428571,25.06460926,24.41493281,23.76525636
7/22/14,35,20.28571429,23.11557991,22.3502687,21.70602279,21.14971978,20.66020881,20.66403674,23.17134111,25.59380727,27.86021408,29.90392858,31.66486499,33.09125134,34.14115146,34.78369803,35,33.9047619,32.80952381,31.71428571,30.04761905,28.38095238,26.71428571,25.86826845,25.02225118,24.17623392
7/23/14,37.71428571,20.57142857,23.33021665,22.58584001,21.95898839,21.41756207,20.94104602,20.97673642,23.90240421,26.72987862,29.37580894,31.76219614,33.81869226,35.48467412,36.71103049,37.46160976,37.71428571,36.52380952,35.33333333,34.14285714,32.14285714,30.14285714,28.14285714,27.32734025,26.51182336,25.69630647
7/24/14,36.42857143,22,24.88078958,24.10531828,23.45203826,22.88763271,22.39079049,22.31046761,24.77681977,27.16108989,29.39279958,31.4059801,33.14112238,34.54693608,35.58186573,36.21531908,36.42857143,35.47619048,34.52380952,33.57142857,31.61904762,29.66666667,27.71428571,27.28166564,26.84904557,26.4164255
7/25/14,38.85714286,23.71428571,25.98380543,25.37434371,24.86072032,24.4168498,24.02603201,24.00708796,26.59974477,29.10686837,31.45414045,33.57198121,35.3976118,36.87691534,37.96604105,38.63270415,38.85714286,36.52380952,34.19047619,31.85714286,30.76190476,29.66666667,28.57142857,27.98990382,27.40837907,26.82685431
7/26/14,35.85714286,23.14285714,26.24532956,25.41422053,24.71353362,24.10783398,23.5744157,23.36026191,25.54072939,27.64991248,29.62510901,31.40759997,32.94439514,34.18980839,35.10681585,35.66815655,35.85714286,34.42857143,33,31.57142857,30.28571429,29,27.71428571,26.98719785,26.26010998,25.53302211
7/27/14,36.14285714,22,24.80593424,24.05613444,23.4237492,22.87693606,22.39527259,22.20943158,24.6390032,26.98989107,29.19200179,31.17967787,32.89365534,34.28283074,35.30578482,35.93201748,36.14285714,35.04761905,33.95238095,32.85714286,31.14285714,29.42857143,27.71428571,26.99454451,26.27480331,25.55506211
7/28/14,37.85714286,22.14285714,24.8353209,24.11766473,23.5121484,22.98841656,22.52698265,22.33872161,25.04290442,27.66036016,30.11281277,32.32692066,34.23647007,35.78435514,36.92428577,37.62217186,37.85714286,36.28571429,34.71428571,33.14285714,31.28571429,29.42857143,27.57142857,26.99915964,26.4268907,25.85462176
7/29/14,35.71428571,22.28571429,25.28235283,24.48567738,23.8132175,23.23141271,22.71869885,22.42090854,24.73581526,26.97722576,29.07790393,30.97483527,32.6111171,33.93766551,34.91468772,35.51287578,35.71428571,35.33333333,34.95238095,34.57142857,32,29.42857143,26.85714286,26.11452852,25.37191418,24.62929984
7/30/14,35.42857143,20.85714286,23.88668551,23.08336797,22.40502389,21.81795302,21.30048088,20.96817618,23.4845839,25.92192888,28.2068686,30.27064658,32.05116135,33.49483518,34.55822624,35.20933587,35.42857143,34.23809524,33.04761905,31.85714286,30.61904762,29.38095238,28.14285714,27.12595126,26.10904537,25.09213949
7/31/14,37,21.42857143,24.07523361,23.37530268,22.78401613,22.27213422,21.82083329,21.5083269,24.20231038,26.81256254,29.26028728,31.47159471,33.37973174,34.92709712,36.06698027,36.76497136,37,35.47619048,33.95238095,32.42857143,30.52380952,28.61904762,26.71428571,26.14605896,25.57783221,25.00960546
8/1/14,37.14285714,21.42857143,24.44137871,23.64676019,22.97520208,22.39365049,21.88080568,21.46902878,24.19273712,26.83273207,29.30906079,31.54672711,33.4779628,35.04427995,36.19824228,36.90490179,37.14285714,35.28571429,33.42857143,31.57142857,29.71428571,27.85714286,26,25.66724212,25.33448424,25.00172637
8/2/14,35.71428571,21.71428571,24.66896849,23.89180248,23.23471572,22.66551986,22.16345256,21.71433738,24.14510096,26.50235127,28.71411473,30.71318621,32.43882331,33.83859201,34.8699599,35.50158854,35.71428571,34.14285714,32.57142857,31,29.76190476,28.52380952,27.28571429,26.09559076,24.90546722,23.71534369
8/3/14,37.85714286,19,22.52522016,21.60054225,20.818401,20.14066587,19.54271734,19.00773274,22.23051962,25.41278953,28.39955023,31.09974316,33.43104651,35.32238491,36.71609639,37.56969032,37.85714286,35.95238095,34.04761905,32.14285714,30.47619048,28.80952381,27.14285714,26.74427468,26.34569222,25.94710976
8/4/14,38.71428571,23.14285714,25.5485273,24.91927028,24.3867818,23.92522822,23.51791305,23.15341886,25.77379881,28.40762278,30.88038999,33.11645493,35.04741316,36.61419389,37.76886705,38.47610951,38.71428571,37.04761905,35.38095238,33.71428571,32.28571429,30.85714286,29.42857143,28.71064653,27.99272163,27.27479673
8/5/14,36.28571429,23.71428571,26.55687183,25.8154241,25.18772478,24.64347047,24.16305608,23.73306504,25.80821809,27.93956074,29.9411983,31.75168565,33.31544548,34.58447438,35.51981642,36.09275901,36.28571429,34.80952381,33.33333333,31.85714286,30.9047619,29.95238095,29,28.01173147,27.02346294,26.03519441
8/6/14,35.42857143,22.14285714,25.04692588,24.29159611,23.65186406,23.09699849,22.60709729,22.1685302,24.32338747,26.58114128,28.70217225,30.62114131,32.27893397,33.62448138,34.6163335,35.22393598,35.42857143,34.23809524,33.04761905,31.85714286,30.57142857,29.28571429,28,27.17874393,26.35748785,25.53623178
8/7/14,36.57142857,22.14285714,24.7149757,24.04790466,23.4826746,22.992269,22.55917356,22.17138409,24.47523173,26.93305249,29.24278372,31.33301979,33.13914076,34.60531018,35.68620121,36.34839798,36.57142857,35.28571429,34,32.71428571,31.28571429,29.85714286,28.42857143,27.70587529,26.98317915,26.260483
8/8/14,39.28571429,23,25.53778686,24.8815254,24.32520767,23.84237733,23.41586559,23.03389588,25.59162563,28.37249477,30.98667263,33.35304967,35.3982048,37.05868341,38.28296618,39.03306756,39.28571429,38.0952381,36.9047619,35.71428571,34.19047619,32.66666667,31.14285714,30.22142041,29.29998368,28.37854695
8/9/14,39.57142857,24.85714286,27.45711021,26.78673146,26.21819264,25.7245938,25.28846016,24.8977959,27.16113849,29.67980675,32.04829586,34.19285039,36.04668829,37.55208051,38.6621487,39.34232502,39.57142857,38.28571429,37,35.71428571,34.23809524,32.76190476,31.28571429,30.54151837,29.79732246,29.05312655
8/10/14,39.57142857,25.71428571,28.30893064,27.64189132,27.07593077,26.58440834,26.14999967,25.76080282,27.84818059,30.22597453,32.46275292,34.48860392,36.24020834,37.66281873,38.71197054,39.35487191,39.57142857,38.23809524,36.9047619,35.57142857,34,32.42857143,30.85714286,30.04175922,29.22637558,28.41099194
8/11/14,39.57142857,24.57142857,27.5956083,26.82044453,26.1624476,25.59080452,25.08545668,24.63261278,26.84192133,29.42222449,31.85034507,34.0501064,35.95249599,37.49783077,38.6376294,39.33613332,39.57142857,38.19047619,36.80952381,35.42857143,34.19047619,32.95238095,31.71428571,30.47936196,29.24443821,28.00951446
8/12/14,37.85714286,23.57142857,26.77459071,25.95599593,25.26081829,24.65667294,24.12245583,23.64364532,25.6957749,28.15937458,30.47849266,32.58009647,34.39800322,35.87496418,36.96446752,37.6322031,37.85714286,37.38095238,36.9047619,36.42857143,34.61904762,32.80952381,31,29.75956312,28.51912625,27.27868937
8/13/14,38,23.14285714,26.0382525,25.30052748,24.67374277,24.12885231,23.64690789,23.21486081,25.31210824,27.88073781,30.29959267,32.49220757,34.38926918,35.93080725,37.06809043,37.76516671,38,36.61904762,35.23809524,33.85714286,32.28571429,30.71428571,29.14285714,28.38789014,27.63292313,26.87795612
8/14/14,38,23.28571429,26.12298911,25.40225079,24.78961959,24.2568547,23.78551369,23.36288597,25.39391817,27.94434112,30.34692488,32.52542465,34.41070683,35.94294294,37.07350822,37.76652475,38,36.38095238,34.76190476,33.14285714,31.9047619,30.66666667,29.42857143,28.53051321,27.63245499,26.73439677
8/15/14,37.14285714,22.85714286,25.83633855,25.0818401,24.44022006,23.88205771,23.38811968,22.94513957,24.86444331,27.3469489,29.68641591,31.80831236,33.64503777,35.13807678,36.23986338,36.91529626,37.14285714,35.57142857,34,32.42857143,31.04761905,29.66666667,28.28571429,27.6965649,27.10741551,26.51826613
8/16/14,36.14285714,23.28571429,25.92911674,25.26169584,24.69386652,24.19973,23.76233729,23.3699882,25.05631076,27.29635181,29.40811573,31.32405942,32.98290291,34.33158936,35.32698211,35.93724429,36.14285714,34.71428571,33.28571429,31.85714286,30.42857143,29,27.57142857,26.79599997,26.02057138,25.24514278
8/17/14,36,21.42857143,24.46971418,23.70421433,23.05264317,22.48544105,21.98324253,21.53266848,23.3940053,25.93933725,28.33982141,30.51837447,32.40503967,33.9392332,35.07168972,35.76604426,36,34.57142857,33.14285714,31.71428571,30.33333333,28.95238095,27.57142857,26.94395375,26.31647893,25.6890041
8/18/14,39,22.57142857,25.06152928,24.43665577,23.90453797,23.44116477,23.03078896,22.66252229,24.74033897,27.61760512,30.33217973,32.7965434,34.93124367,36.66745663,37.94920579,38.73516686,39,37.61904762,36.23809524,34.85714286,33.71428571,32.57142857,31.42857143,30.28853841,29.14850539,28.00847237
8/19/14,36.85714286,24.14285714,26.86843936,26.18657659,25.60566277,25.09962588,24.6513488,24.24898647,25.78462008,28.01725078,30.12446288,32.0380435,33.69604782,35.04480434,36.04065225,36.65135481,36.85714286,34.9047619,32.95238095,31,29.66666667,28.33333333,27,26.75124206,26.50248412,26.25372617
8/20/14,35.14285714,23.28571429,26.00496823,25.32678664,24.74874403,24.24503722,23.79870742,23.39800958,24.78212942,26.86977141,28.84091955,30.63150495,32.18332758,33.44594802,34.37832689,34.95015874,35.14285714,34.14285714,33.14285714,32.14285714,30.9047619,29.66666667,28.42857143,27.28918626,26.14980109,25.01041592
8/21/14,37,20.85714286,23.87103074,23.12169168,22.4827057,21.92570348,21.43201973,20.98871695,22.84675018,25.69654373,28.38839322,30.83444448,32.95486544,34.68045171,35.95488514,36.7365719,37,36.80952381,36.61904762,36.42857143,34.23809524,32.04761905,29.85714286,28.54235232,27.22756177,25.91277123
8/22/14,38.14285714,21.71428571,24.59798069,23.88323328,23.27346536,22.74175166,22.27035801,21.84698226,23.69010024,26.59810711,29.34605927,31.84389967,34.009768,35.77268349,37.07487112,37.87365504,38.14285714,36.61904762,35.0952381,33.57142857,32,30.42857143,28.85714286,28.07136657,27.28559029,26.499814
8/23/14,35.71428571,22.85714286,25.71403772,25.00813172,24.40563076,23.88007511,23.41401854,22.99534875,24.36470877,26.64666847,28.80391758,30.76546256,32.46675036,33.8517928,34.87500912,35.502726,35.71428571,34.19047619,32.66666667,31.14285714,29.95238095,28.76190476,27.57142857,27.06794524,26.56446192,26.06097859
8/24/14,37,23.14285714,25.55749526,24.96272154,24.45484129,24.0116717,23.61857087,23.26536511,24.72555102,27.19164694,29.52393979,31.64535272,33.48577799,34.98439382,36.09167446,36.77102686,37,35.57142857,34.14285714,32.71428571,31.38095238,30.04761905,28.71428571,27.94411251,27.1739393,26.40376609
8/25/14,36.85714286,22.85714286,25.63359289,24.95182768,24.36939894,23.86100659,23.40993328,23.00455374,24.41320355,26.91148648,29.27521567,31.42594471,33.29229618,34.81233042,35.93560122,36.62482997,36.85714286,35.47619048,34.0952381,32.71428571,31.19047619,29.66666667,28.14285714,27.42591814,26.70897914,25.99204014
8/26/14,37.28571429,22.42857143,25.27510114,24.57830706,23.98276763,23.46275464,23.00124964,22.58640833,24.03391774,26.69237949,29.20873309,31.49911117,33.48717788,35.1066731,36.30362079,37.03812797,37.28571429,35.76190476,34.23809524,32.71428571,31.47619048,30.23809524,29,28.00347943,27.00695885,26.01043828
8/27/14,39,22,25.0139177,24.27845144,23.64957324,23.1002632,22.61262942,22.1742095,23.78381713,26.83402513,29.72242975,32.35235094,34.63576059,36.49622892,37.87148276,38.71548993,39,37.04761905,35.0952381,33.14285714,31.71428571,30.28571429,28.85714286,28.12172712,27.38631138,26.65089564
8/28/14,38.71428571,22.85714286,25.9154799,25.17150455,24.53506136,23.97895513,23.48515869,23.04110513,24.47112214,27.32407414,30.02686543,32.48863878,34.62663901,36.36899496,37.65713545,38.44775825,38.71428571,37.0952381,35.47619048,33.85714286,32.38095238,30.9047619,29.42857143,28.73471485,28.04085826,27.34700168
8/29/14,38.42857143,23.85714286,26.6531451,25.97511014,25.39481354,24.8875951,24.43709065,24.0318833,25.2940141,27.92285263,30.41442539,32.68461232,34.65676779,36.26430822,37.45296012,38.18259243,38.42857143,36.47619048,34.52380952,32.57142857,31.04761905,29.52380952,28,27.64807628,27.29615256,26.94422884
8/30/14,37.42857143,23.71428571,26.59230512,25.89656108,25.30083889,24.77996161,24.31720442,23.90088929,25.0227642,27.50378377,29.85630525,32.00055699,33.86382956,35.38294124,36.50638048,37.19605257,37.42857143,35.57142857,33.71428571,31.85714286,30.71428571,29.57142857,28.42857143,27.73995569,27.05133995,26.3627242
8/31/14,36,22.71428571,25.67410846,24.96082388,24.34980744,23.81537738,23.34045549,22.91310726,23.93904486,26.34917111,28.63550192,30.72017037,32.53217765,34.00981117,35.1027463,35.77376028,36,34.23809524,32.47619048,30.71428571,29.71428571,28.71428571,27.71428571,27.06054128,26.40679685,25.75305241
9/1/14,36.42857143,22.42857143,25.09930798,24.4576997,23.90783579,23.42673152,22.99908604,22.61419819,23.6737049,26.22043661,28.63745775,30.84208788,32.7589119,34.3223599,35.47895009,36.18911832,36.42857143,34.85714286,33.28571429,31.71428571,30.0952381,28.47619048,26.85714286,26.3050144,25.75288595,25.20075749
9/2/14,37,21.71428571,24.64862904,23.94589285,23.34337193,22.81601849,22.34714072,21.92505523,23.02375362,25.8120779,28.45960625,30.87537232,32.97637285,34.69041965,35.95861981,36.73739928,37,35.76190476,34.52380952,33.28571429,31.71428571,30.14285714,28.57142857,27.75479875,26.93816892,26.1215391
9/3/14,37.71428571,22.57142857,25.30490928,24.65231863,24.09254226,23.60243685,23.16656354,22.77410716,23.81875567,26.58869075,29.21998313,31.62182236,33.71131678,35.41635431,36.67809115,37.45298257,37.71428571,35.57142857,33.42857143,31.28571429,30.28571429,29.28571429,28.28571429,27.67187064,27.05802699,26.44418334
9/4/14,36.85714286,23,25.83033969,25.15673043,24.57866771,24.07238305,23.62200393,23.21640244,24.09543651,26.63723582,29.0529472,31.25882792,33.17840922,34.74514713,35.90472934,36.61695792,36.85714286,35.23809524,33.61904762,32,30.71428571,29.42857143,28.14285714,27.48218111,26.82150508,26.16082904
9/5/14,35.85714286,22.71428571,25.50015301,24.83919173,24.27173153,23.77456757,23.3321875,22.93370721,23.7093435,26.12683229,28.42549159,30.52527899,32.35307703,33.84523933,34.94980677,35.62831683,35.85714286,34.38095238,32.9047619,31.42857143,30.19047619,28.95238095,27.71428571,26.85089925,25.9875128,25.12412634
9/6/14,35.28571429,21.28571429,24.26073988,23.55709411,22.95272092,22.42304113,21.95160653,21.52686712,22.29857864,24.88090367,27.33747551,29.58236774,31.53705812,33.13317513,34.3148895,35.04086701,35.28571429,33.80952381,32.33333333,30.85714286,29.61904762,28.38095238,27.14285714,26.3365923,25.53032746,24.72406262
9/7/14,36.57142857,21.14285714,23.91779778,23.2635131,22.70128986,22.20838793,21.76957402,21.37414265,22.2068441,25.06060509,27.77671072,30.25972699,32.42240977,34.1887703,35.49674511,36.30037676,36.57142857,34.57142857,32.57142857,30.57142857,29.52380952,28.47619048,27.42857143,26.91680484,26.40503825,25.89327166
9/8/14,36.28571429,22.85714286,25.38150507,24.78814746,24.27805527,23.83070943,23.43235028,23.0733003,23.73745681,26.22821342,28.59998529,30.76905876,32.65887458,34.20273011,35.34613371,36.04872798,36.28571429,34.38095238,32.47619048,30.57142857,29.61904762,28.66666667,27.71428571,27.15619476,26.59810381,26.04001285
9/9/14,35.85714286,22.85714286,25.4819219,24.8668701,24.33789755,23.87384159,23.46049638,23.08786262,23.66479856,26.08279012,28.38641109,30.49398284,32.33077796,33.83166989,34.94344205,35.62667475,35.85714286,33.71428571,31.57142857,29.42857143,28.42857143,27.42857143,26.42857143,26.0946538,25.76073618,25.42681855
9/10/14,35,22.42857143,25.09290093,24.47050968,23.93499258,23.46504165,23.04633883,22.66879784,23.16624643,25.51104821,27.74605606,29.79166184,31.57500365,33.03256112,34.11241788,34.77611081,35,33.28571429,31.57142857,29.85714286,28.47619048,27.0952381,25.71428571,25.25225121,24.7902167,24.32818219
9/11/14,34.85714286,21,23.86614768,23.19867516,22.62412123,22.11974876,21.67026377,21.26488399,21.7650481,24.3568701,26.82857613,29.09172328,31.06533132,32.67878034,33.87433769,34.6092238,34.85714286,33.19047619,31.52380952,29.85714286,28.85714286,27.85714286,26.85714286,26.04537798,25.23361311,24.42184824
9/12/14,34.57142857,20.85714286,23.61008337,22.97094659,22.42054733,21.93722234,21.50638519,21.11774434,21.56645417,24.13871099,26.59300588,28.84111478,30.80222533,32.40584185,33.59431945,34.32493614,34.57142857,33.04761905,31.52380952,30,28.85714286,27.71428571,26.57142857,25.58409013,24.59675169,23.60941326
